chrom,start,end,tile_id,score,strand,GM12878,Jurkat,MRC5,A549,HEK293,K562,GM12878_active,Jurkat_active,MRC5_active,A549_active,HEK293_active,K562_active,ATAC_signal,GM12878_category,Jurkat_category,MRC5_category,A549_category,HEK293_category,K562_category
KT899744.1,58600,58800,Herpesvirus:Herpes_Simplex_1_KOS:1173:+,0,+,1.190752923727708,1.4743365296479518,1.3368944758834145,1.6447647267961971,1.9045203763785847,2.523135220799776,False,False,False,False,False,False,660.7596,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,58650,58850,Herpesvirus:Herpes_Simplex_1_KOS:1174:+,0,+,1.0946265255196117,1.2480603266760824,1.5740497403841232,1.492675875342098,1.8075304159010133,2.586058095738052,False,False,False,False,False,True,633.024,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,58700,58900,Herpesvirus:Herpes_Simplex_1_KOS:1175:+,0,+,0.9727785832262216,0.9697679800389196,1.115672889410585,1.153746499123447,1.0685022369609585,2.04999366230956,False,False,False,False,False,False,629.8865,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,58750,58950,Herpesvirus:Herpes_Simplex_1_KOS:1176:+,0,+,1.0476039200675649,0.9587211840823152,1.1657490748142116,0.9726921115166473,1.2214460755483756,1.0293205908856695,False,False,False,False,False,False,608.3946,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,58800,59000,Herpesvirus:Herpes_Simplex_1_KOS:1177:+,0,+,1.258632102539453,1.4699174862318032,1.5178904633385162,1.7586280019420828,1.6183722820000348,2.136206955393124,False,False,False,False,False,False,591.76587,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,58850,59050,Herpesvirus:Herpes_Simplex_1_KOS:1178:+,0,+,1.2596180470164795,1.4615671675903283,1.3580331830601862,1.5527030705137994,0.9848240160971604,1.2635016687826062,False,False,False,False,False,False,580.50226,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,58900,59100,Herpesvirus:Herpes_Simplex_1_KOS:1179:+,0,+,1.630504332485851,2.039808544250306,2.494621181078766,3.2888709053200422,2.854926510442636,4.15995882556122,False,True,True,True,True,True,525.3134,Neither,Active only,Active only,Active only,Active only,Active only
KT899744.1,59150,59350,Herpesvirus:Herpes_Simplex_1_KOS:1184:+,0,+,0.6972240788111878,0.6444692954458253,1.5025909946089009,0.8565893879928649,0.6201303541744363,0.6405872988201189,False,False,False,False,False,False,637.699,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59200,59400,Herpesvirus:Herpes_Simplex_1_KOS:1185:+,0,+,0.9664753499900168,0.9268279139608514,0.8546086749215942,0.9726047021634572,0.8176157627997527,0.979607677623406,False,False,False,False,False,False,637.3538,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59250,59450,Herpesvirus:Herpes_Simplex_1_KOS:1186:+,0,+,1.104724165193261,0.8576808024713072,1.3624423452288916,1.2139080523129353,0.9544097863248237,1.160336180777441,False,False,False,False,False,False,622.4193,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59300,59500,Herpesvirus:Herpes_Simplex_1_KOS:1187:+,0,+,0.9054895012102626,1.1697609542606522,1.4068667620414743,1.4711239272855807,1.033214984160996,1.2002812967727217,False,False,False,False,False,False,565.97565,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59350,59550,Herpesvirus:Herpes_Simplex_1_KOS:1188:+,0,+,0.9370144098225774,1.164025696670668,1.1582757951775136,1.2539635516376126,1.169001730618501,1.268135142939996,False,False,False,False,False,False,517.7207,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59400,59600,Herpesvirus:Herpes_Simplex_1_KOS:1189:+,0,+,1.029874363775504,1.087834434548118,1.0985096584481826,1.070827892394934,0.8504949820738411,1.2280651901842037,False,False,False,False,False,False,521.61115,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59450,59650,Herpesvirus:Herpes_Simplex_1_KOS:1190:+,0,+,1.458681861208282,1.2110888347737665,1.613663779186731,1.4559589420590946,0.9092056678004468,1.7997428086457112,False,False,False,False,False,False,491.80487,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59500,59700,Herpesvirus:Herpes_Simplex_1_KOS:1191:+,0,+,1.232589118183229,1.0499857170643776,1.5831719529533028,1.3558085929567627,0.9327002750409674,1.769914130728523,False,False,False,False,False,False,484.33765,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59550,59750,Herpesvirus:Herpes_Simplex_1_KOS:1192:+,0,+,1.2202399673654414,1.069785255061378,2.314301740558326,1.4261380426125223,0.8936920700754859,1.8783873280084864,False,False,True,False,False,False,491.49124,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,59600,59800,Herpesvirus:Herpes_Simplex_1_KOS:1193:+,0,+,1.5459129766340785,1.0176388641969187,1.4337298925550848,1.5111878608602072,1.094237508729775,1.3195600147442583,False,False,False,False,False,False,479.8825,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59650,59850,Herpesvirus:Herpes_Simplex_1_KOS:1194:+,0,+,0.9693330368729184,1.0451990271608476,1.2209546829649596,1.3096606819481147,0.8468270411180414,1.3050096627177952,False,False,False,False,False,False,526.1293,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59700,59900,Herpesvirus:Herpes_Simplex_1_KOS:1195:+,0,+,1.172360609918364,1.1332544435036294,1.774153260488831,1.84056809812719,1.636744226138521,2.4541631056568622,False,False,False,False,False,False,568.3915,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59750,59950,Herpesvirus:Herpes_Simplex_1_KOS:1196:+,0,+,1.1482654914296906,1.018358728377215,1.2136399765210912,1.381258171888688,0.9959232784085582,1.1686733723632037,False,False,False,False,False,False,609.77515,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,59800,60000,Herpesvirus:Herpes_Simplex_1_KOS:1197:+,0,+,1.1436388757608469,1.3096089002941198,1.465689953886784,2.1076707208486414,1.2053007584704694,2.6691873188419213,False,False,False,True,False,True,661.1047,Accessible only,Accessible only,Accessible only,Active & Accessible,Accessible only,Active & Accessible
KT899744.1,59850,60050,Herpesvirus:Herpes_Simplex_1_KOS:1198:+,0,+,1.1672083942648923,1.545209442133051,1.3250358269731382,2.0661785431538062,1.7114362858699457,3.601507893656656,False,False,False,True,False,True,658.6576,Accessible only,Accessible only,Accessible only,Active & Accessible,Accessible only,Active & Accessible
KT899744.1,59900,60100,Herpesvirus:Herpes_Simplex_1_KOS:1199:+,0,+,1.12318651093972,1.6788590528402216,1.328871770020652,1.73279599449254,1.3707393826849736,3.0132631390172,False,True,False,False,False,True,662.14014,Accessible only,Active & Accessible,Accessible only,Accessible only,Accessible only,Active & Accessible
KT899744.1,59950,60150,Herpesvirus:Herpes_Simplex_1_KOS:1200:+,0,+,1.4703063967540198,1.8771266102746167,1.4360268924477293,2.1294146454567047,1.901467934757304,3.5180470489524027,False,True,False,True,False,True,660.66565,Accessible only,Active & Accessible,Accessible only,Active & Accessible,Accessible only,Active & Accessible
KT899744.1,60000,60200,Herpesvirus:Herpes_Simplex_1_KOS:1201:+,0,+,1.1011781819051247,1.047024511773463,1.1358582995458006,0.9001573044008591,1.0458666117684177,1.1743742586934205,False,False,False,False,False,False,625.87054,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60050,60250,Herpesvirus:Herpes_Simplex_1_KOS:1202:+,0,+,1.1616649123111615,1.1685993496752876,1.2654592627138164,1.3569703255361418,1.429303502945786,1.3015045062266075,False,False,False,False,False,False,586.9968,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60100,60300,Herpesvirus:Herpes_Simplex_1_KOS:1203:+,0,+,1.3093967775457598,1.105738576164888,1.417970989313445,1.091920701528707,1.2243313852562654,1.475830700063656,False,False,False,False,False,False,548.24866,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60150,60350,Herpesvirus:Herpes_Simplex_1_KOS:1204:+,0,+,1.0004667701422227,1.0194172732494655,1.1849395464487944,1.2323764045632526,1.3236129271434858,1.6232334856859847,False,False,False,False,False,False,535.2594,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60200,60400,Herpesvirus:Herpes_Simplex_1_KOS:1205:+,0,+,0.8361553172046987,1.1508027498481272,1.46864454937423,1.491425687781123,1.3347290299664074,2.3001153430545296,False,False,False,False,False,False,561.83405,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60250,60450,Herpesvirus:Herpes_Simplex_1_KOS:1206:+,0,+,1.2883537066536408,1.7588530994222724,1.5061698836989752,1.9595114100741509,1.3555919119748636,2.086511915994539,False,True,False,False,False,False,608.4574,Neither,Active only,Neither,Neither,Neither,Neither
KT899744.1,60300,60500,Herpesvirus:Herpes_Simplex_1_KOS:1207:+,0,+,1.0323381858646214,1.3116260079838724,1.1498523566621384,1.3135468218181974,0.9870433415777782,1.6114492995306111,False,False,False,False,False,False,641.77765,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60350,60550,Herpesvirus:Herpes_Simplex_1_KOS:1208:+,0,+,1.1627860595392026,1.310593885723578,1.1550954033250302,1.3086865661810292,0.886969288882087,1.467546133426478,False,False,False,False,False,False,636.78906,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60400,60600,Herpesvirus:Herpes_Simplex_1_KOS:1209:+,0,+,1.3285642550961536,1.0333630635442617,1.0705394870179403,1.2962770415691236,0.7316310878158443,1.0411275419189467,False,False,False,False,False,False,628.0668,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60450,60650,Herpesvirus:Herpes_Simplex_1_KOS:1210:+,0,+,1.3579454829796798,1.1434128623835815,1.125221308518505,1.548903904990837,0.8670225076725252,1.157082458801335,False,False,False,False,False,False,618.1523,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60500,60700,Herpesvirus:Herpes_Simplex_1_KOS:1211:+,0,+,0.8567815965140153,1.0893887137852294,1.017927691746421,1.195958425772619,0.7138134009509137,1.0237434443348186,False,False,False,False,False,False,605.63367,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60550,60750,Herpesvirus:Herpes_Simplex_1_KOS:1212:+,0,+,0.9625897716255328,1.0284801345953958,1.2598162296005886,1.1941192709592434,0.7311008926551428,1.2026283159261204,False,False,False,False,False,False,617.2738,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60600,60800,Herpesvirus:Herpes_Simplex_1_KOS:1213:+,0,+,1.134644501201709,0.8597090971647041,1.050978177939843,0.9735742717115804,0.5048481084054407,0.9614788488628384,False,False,False,False,False,False,569.7406,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60650,60850,Herpesvirus:Herpes_Simplex_1_KOS:1214:+,0,+,0.956951111945824,0.900688688864593,1.1308734319581029,0.7329174907872995,0.3418640621690294,0.7762086909061041,False,False,False,False,False,False,516.1205,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60700,60900,Herpesvirus:Herpes_Simplex_1_KOS:1215:+,0,+,1.2090590580148892,1.0773878157190495,0.8458852966585566,0.7929658057387843,0.6617563863256646,0.7907483467720944,False,False,False,False,False,False,475.89758,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60750,60950,Herpesvirus:Herpes_Simplex_1_KOS:1216:+,0,+,1.9130585817245749,1.072824946558068,0.6786762151482038,0.7335279254895752,0.5912698130201015,0.9878691592273446,True,False,False,False,False,False,429.43097,Active only,Neither,Neither,Neither,Neither,Neither
KT899744.1,60900,61100,Herpesvirus:Herpes_Simplex_1_KOS:1219:+,0,+,1.4899048741164167,1.0514249933793296,1.1455250340396972,0.9805300178878784,0.9289048269474696,1.0775794761167363,False,False,False,False,False,False,464.82236,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,60950,61150,Herpesvirus:Herpes_Simplex_1_KOS:1220:+,0,+,1.2617887360379625,1.4696748149395105,1.9277450075191096,1.7374909903841342,1.8633167765563712,1.8679174846801767,False,False,True,False,False,False,483.52203,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,61000,61200,Herpesvirus:Herpes_Simplex_1_KOS:1221:+,0,+,0.8662241698759421,1.4667420188457552,1.6497570274568685,1.3872856446531767,1.2843212947894234,1.5380246568320062,False,False,False,False,False,False,501.40582,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61050,61250,Herpesvirus:Herpes_Simplex_1_KOS:1222:+,0,+,1.4741104029779497,1.597433953122019,1.836670205107033,1.9819866477718409,1.918297876817206,2.6171482408312734,False,False,True,False,False,True,559.3869,Neither,Neither,Active only,Neither,Neither,Active only
KT899744.1,61100,61300,Herpesvirus:Herpes_Simplex_1_KOS:1223:+,0,+,1.3820097054941418,1.4006956738543015,1.2227071764804898,1.4733232623383703,1.1149702812831213,1.4815812584053871,False,False,False,False,False,False,586.68317,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61150,61350,Herpesvirus:Herpes_Simplex_1_KOS:1224:+,0,+,1.3529380344859048,1.5115028191826585,1.2473355996307811,1.2820476034436636,1.0653409208008011,1.5785212513403075,False,False,False,False,False,False,620.78784,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61200,61400,Herpesvirus:Herpes_Simplex_1_KOS:1225:+,0,+,0.8207508883746764,0.9016837767179388,0.9512740021027578,0.8750619024606697,0.8832358072074621,1.2030779418613065,False,False,False,False,False,False,648.586,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61250,61450,Herpesvirus:Herpes_Simplex_1_KOS:1226:+,0,+,0.6684921239730641,0.7851357540573651,0.8140578509190624,0.9101618730947212,0.9871911850172052,0.9562797758518572,False,False,False,False,False,False,630.1375,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61300,61500,Herpesvirus:Herpes_Simplex_1_KOS:1227:+,0,+,1.2529743702950182,1.0513164708740474,1.3280584425273203,1.577928503158404,1.5378065577654976,2.0740113647744955,False,False,False,False,False,False,637.6675,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61350,61550,Herpesvirus:Herpes_Simplex_1_KOS:1228:+,0,+,1.2136662418786652,1.1432707942110096,1.1810788413126176,1.4054682087083843,1.682688972815529,2.177779018652456,False,False,False,False,False,False,612.3792,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61400,61600,Herpesvirus:Herpes_Simplex_1_KOS:1229:+,0,+,1.7912075977951334,2.388871313595676,2.936127879446505,2.831373497506531,3.4944446097650355,4.018647731326437,True,True,True,True,True,True,565.9442,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,61450,61650,Herpesvirus:Herpes_Simplex_1_KOS:1230:+,0,+,1.6831633117519074,2.7098887861635825,3.053954479047982,2.998260194375525,3.977076829456504,3.94922334604049,True,True,True,True,True,True,544.01306,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,61500,61700,Herpesvirus:Herpes_Simplex_1_KOS:1231:+,0,+,1.420765544166807,1.3494673328415878,1.8851770428526395,2.0721506539479586,2.437106068972445,2.653240025988401,False,False,True,True,True,True,530.3963,Neither,Neither,Active only,Active only,Active only,Active only
KT899744.1,61550,61750,Herpesvirus:Herpes_Simplex_1_KOS:1232:+,0,+,1.252161959168506,0.8711810865144951,0.8381346636607236,0.8738484519438723,1.3663155594127336,1.040448190406702,False,False,False,False,False,False,512.79486,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61600,61800,Herpesvirus:Herpes_Simplex_1_KOS:1233:+,0,+,0.9128840111882032,1.1094312258077326,1.1708794596067802,1.0034628372163823,0.972875846247773,1.2186538687839852,False,False,False,False,False,False,510.22195,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61650,61850,Herpesvirus:Herpes_Simplex_1_KOS:1234:+,0,+,1.1977007130750104,1.080994250900432,1.1808405421746213,1.1523904472975768,0.8397094284646598,1.2406378836885492,False,False,False,False,False,False,531.05493,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61700,61900,Herpesvirus:Herpes_Simplex_1_KOS:1235:+,0,+,1.0432287771688125,1.057033348855874,1.2227146959130568,1.1172842303256714,0.824639421966731,1.1816764440582577,False,False,False,False,False,False,510.0965,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61750,61950,Herpesvirus:Herpes_Simplex_1_KOS:1236:+,0,+,1.0202626436654458,0.8953845091119551,1.0917332486795877,0.8985687505527744,0.6926779564509131,0.8905197702673826,False,False,False,False,False,False,521.8936,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61800,62000,Herpesvirus:Herpes_Simplex_1_KOS:1237:+,0,+,0.910433876099957,0.8668002038772964,1.1727711396452278,0.9118523311462984,0.6068181667097248,0.8951068914892579,False,False,False,False,False,False,482.14136,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61850,62050,Herpesvirus:Herpes_Simplex_1_KOS:1238:+,0,+,0.9403427908554256,0.7852967548887472,1.118122591935229,1.2471440815843249,0.6683281679904413,0.9580980144840148,False,False,False,False,False,False,374.83847,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,61900,62100,Herpesvirus:Herpes_Simplex_1_KOS:1239:+,0,+,0.8832354760248219,0.8576786782618395,1.1179172085797484,1.0412827575398262,0.636017462556656,0.7877855543579274,False,False,False,False,False,False,355.41727,Neither,Neither,Neither,Neither,Neither,Neither
